,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
59,27,171101100000,0.000343321356922,3.8653524825300005e-12,0,155,38.9375,4.04338270883e-09,2.8999321657,2.11596488953e-06,0.00501390511636,1.13006681204e-05,5153.67748451,295200,-5.40167093277e-08,-0.0471318967641,-8.56816768646e-08,0.976446650888,169.53125,0.378595994043,-7.664962133580001e-09,4.06802659249e-10,1,1973,0,1,0,1.86264514923e-09,155,288636,0
65,27,171101115944,0.00034334883093799993,3.8653524825300005e-12,0,26,35.8125,4.04659712844e-09,-2.33536083976,1.7229467630400002e-06,0.0050147217698400005,1.17626041174e-05,5153.67616272,302384,1.8626451492299998e-08,-0.0471875929812,-1.50874257088e-07,0.9764494494499999,161.53125,0.37854635723200003,-7.738893784559999e-09,4.67519474063e-10,1,1973,0,0,0,1.86264514923e-09,26,295206,0
76,27,171101140000,0.000343377236277,3.8653524825300005e-12,0,27,38.09375,4.00302388487e-09,-1.28266317838,1.8682330846799999e-06,0.00501418451313,1.20792537928e-05,5153.67814064,309600,1.19209289551e-07,-0.0472436066516,-8.94069671631e-08,0.976453014582,153.15625,0.378357316032,-7.76782356103e-09,4.8859178038e-10,1,1973,0,0,0,1.86264514923e-09,27,302406,0
87,27,171101160000,0.000343405175954,3.8653524825300005e-12,0,71,37.8125,3.99302346831e-09,-0.23242337005199998,1.97999179363e-06,0.00501507823355,1.18166208267e-05,5153.67980003,316800,7.450580596919999e-08,-0.04729965250609999,5.21540641785e-08,0.976455865809,161.53125,0.378291772914,-7.887828559720001e-09,4.4501853680800006e-10,1,1973,0,0,0,1.86264514923e-09,71,309606,0
99,27,171101180000,0.000343433115631,3.8653524825300005e-12,0,72,34.21875,3.93302096897e-09,0.817828377149,1.74902379513e-06,0.005014832713640001,1.16173177958e-05,5153.67915154,324000,-1.3038516044600002e-08,-0.0473555593834,1.50874257088e-07,0.976459224669,165.40625,0.37821272852399995,-7.7821098704e-09,3.63943731146e-10,1,1973,0,0,0,1.86264514923e-09,72,316806,0
113,27,171101200000,0.000343461055309,3.8653524825300005e-12,0,73,28.4375,3.87480425829e-09,1.8678772073700003,1.4714896678899999e-06,0.00501464842819,1.16284936666e-05,5153.68022346,331200,-9.49949026108e-08,-0.047411315580199995,5.40167093277e-08,0.976461549246,163.0625,0.378337003415,-7.757108829e-09,3.18227541169e-10,1,1973,0,0,0,1.86264514923e-09,73,324006,0
202,27,171102100000,0.000343656167388,3.8653524825300005e-12,0,80,8.3125,3.9351639153700004e-09,2.93623371566,5.23403286934e-07,0.00501611153595,1.27237290144e-05,5153.67987442,381600,-4.28408384323e-08,-0.047800295257000004,-8.195638656619999e-08,0.9764769859569999,142.59375,0.378005456439,-7.57888711964e-09,3.39299847486e-10,1,1973,0,1,0,1.86264514923e-09,80,374796,0
209,27,171102120000,0.00034368596971,3.8653524825300005e-12,0,30,-1.46875,3.95552190622e-09,-2.2967962374599997,-2.0489096641500002e-07,0.00501771096606,1.31689012051e-05,5153.67699242,388800,2.6077032089200004e-08,-0.047855384363099995,-1.210719347e-07,0.9764793412549999,134.625,0.37802462798,-7.637103830310001e-09,3.9287350761599995e-10,1,1973,0,0,0,1.86264514923e-09,30,381606,0
223,27,171102140000,0.000343713909388,3.8653524825300005e-12,0,31,-3.5625,3.88016162431e-09,-1.24623696732,-2.68220901489e-07,0.00501711037941,1.37928873301e-05,5153.68079376,396000,1.17346644402e-07,-0.0479104178784,-7.82310962677e-08,0.9764822612399999,120.03125,0.377638481976,-7.66603360678e-09,3.9323066535e-10,1,1973,0,0,0,1.86264514923e-09,31,388806,0
235,27,171102160000,0.00034374138340400006,3.8653524825300005e-12,0,32,-1.125,3.88837625219e-09,-0.19607530076299998,-4.28408384323e-08,0.00501753843855,1.37165188789e-05,5153.68134689,403200,6.14672899246e-08,-0.047965749828900006,5.5879354476900004e-08,0.976484477561,124.59375,0.377648930137,-7.778895450789999e-09,3.55729103259e-10,1,1973,0,0,0,1.86264514923e-09,32,396006,0
