,Unnamed: 0,PRN,Epoch_Time_of_Clock,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval
0,81,16,2017-11-01 14:00:00,3.66535969079e-05,-2.27373675443e-13,0,62,-84.46875,3.82123059816e-09,-0.4669218191790001,-4.2486935854e-06,0.00936118408572,9.75467264652e-06,5153.78882027,309600,1.39698386192e-07,-1.01035787902,6.33299350739e-08,0.988603440147,203.03125,0.456688969077,-7.92961601462e-09,-4.23231915022e-10,1,1973,0,0,0,-1.07102096081e-08,62,302556,0
1,85,16,2017-11-01 15:59:44,3.6652199924e-05,-2.27373675443e-13,0,23,-76.65625,3.72586948313e-09,0.580835633678,-3.881752491e-06,0.00936240225565,9.65595245361e-06,5153.79115868,316784,2.9802322387700004e-08,-1.0104143096200002,1.73225998878e-07,0.988600511385,206.8125,0.456702297724,-7.85568436364e-09,-4.889489381140001e-10,1,1973,0,0,0,-1.07102096081e-08,23,309606,0
2,97,16,2017-11-01 18:00:00,3.66503372788e-05,-2.27373675443e-13,0,24,-75.21875,3.81765902082e-09,1.63342157786,-3.83332371712e-06,0.00936182017904,9.36910510063e-06,5153.78831673,324000,-8.195638656619999e-08,-1.01047063782,1.11758708954e-07,0.988596699021,217.5,0.456554254803,-7.82425448303e-09,-5.36808074497e-10,1,1973,0,0,0,-1.07102096081e-08,24,316806,0
3,227,16,2017-11-02 14:00:00,3.66359017789e-05,-2.27373675443e-13,0,81,-112.3125,3.95409327528e-09,-0.432122653906,-5.69224357605e-06,0.009363617398780002,7.653608918189999e-06,5153.78775215,396000,1.4714896678900002e-07,-1.01103592399,7.63684511185e-08,0.9885618962,243.75,0.456792749949,-8.08855120634e-09,-4.77162732886e-10,1,1973,0,1,0,-1.07102096081e-08,81,389646,0
4,236,16,2017-11-02 15:59:44,3.66359017789e-05,-2.27373675443e-13,0,39,-106.625,3.86908973455e-09,0.615628035882,-5.43147325516e-06,0.00936437188648,7.703900337219999e-06,5153.78922462,403184,2.04890966415e-08,-1.01109339619,1.9185245037100001e-07,0.988558584153,244.375,0.456814781495,-8.00426198107e-09,-5.52523014801e-10,1,1973,0,0,0,-1.07102096081e-08,39,396006,0
5,252,16,2017-11-02 18:00:00,3.66345047951e-05,-2.27373675443e-13,0,63,-103.125,3.94552148966e-09,1.66816843503,-5.29550015926e-06,0.00936416606419,7.638707757e-06,5153.78743744,410400,-9.685754776e-08,-1.01115086985,1.32247805595e-07,0.988554340228,250.84375,0.456714027401,-7.97068915405e-09,-5.882387882209998e-10,1,1973,0,0,0,-1.07102096081e-08,63,403206,0
6,380,16,2017-11-03 14:00:00,3.66205349565e-05,-2.27373675443e-13,0,132,-117.53125,4.0983849999e-09,-0.397466930676,-5.969777703290001e-06,0.00936505757272,4.9639493227e-06,5153.78670502,482400,1.4156103134200002e-07,-1.01172782719,1.0617077350599999e-07,0.988518696229,295.625,0.457060689247,-8.26784438891e-09,-4.4394706360599993e-10,1,1973,0,1,0,-1.07102096081e-08,132,475806,0
7,387,16,2017-11-03 15:59:44,3.66172753274e-05,-2.27373675443e-13,0,41,-115.53125,4.02981071493e-09,0.650297611483,-5.89154660702e-06,0.00936531589832,5.05521893501e-06,5153.78722191,489584,-3.72529029846e-09,-1.0117865633499998,2.1047890186300002e-07,0.988515608009,295.4375,0.45707085799,-8.18176937496e-09,-5.26093342471e-10,1,1973,0,0,0,-1.07102096081e-08,41,482406,0
8,400,16,2017-11-03 18:00:00,3.66158783436e-05,-2.27373675443e-13,0,42,-112.65625,4.08945605655e-09,1.70277941491,-5.8002769947099995e-06,0.00936534616631,5.22658228874e-06,5153.78658485,496800,-1.26659870148e-07,-1.01184532584,1.37835741043e-07,0.98851153817,297.40625,0.4570307184440001,-8.14676791701e-09,-5.62880589093e-10,1,1973,0,0,0,-1.07102096081e-08,42,489606,0
9,533,16,2017-11-04 14:00:00,3.66005115211e-05,-2.27373675443e-13,0,84,-96.28125,4.2148184212499995e-09,-0.362851032465,-4.87081706524e-06,0.00936470215674,2.48849391937e-06,5153.78602028,568800,1.15483999252e-07,-1.01243409185,1.34110450745e-07,0.988481118252,343.21875,0.457387588532,-8.41535053313e-09,-3.23942064916e-10,1,1973,0,1,0,-1.07102096081e-08,84,561966,0
